id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin
373,bairesdev,,2020-04-09,"'iWave shared this video where they present their unique platform to assist non-profit, higher ed and healthcare foundations. We have partnered with them to work on the development of essential improvements for the backend building a more robust and future-proof application that optimizes their workflow and efficiency.#SoftwareDevelopment'",11,0,0,#SoftwareDevelopment',linkedin
374,bairesdev,,2020-09-06,"'Save time, optimize resources, and launch quickly. Discover the benefits of working with Dedicated Teams and why BairesDev is the best option for a fast implementation of the Top 1% of IT Talent.https://lnkd.in/e-_xHSk'",39,0,0,,linkedin
375,bairesdev,,2020-09-06,'Welcome aboard!Carlos Bergero - Jonathan Hayama - Diego Massaro Achá - Jenniffer Guerrero-Prado - Guillermo Nudelman Hess#NewTeam',176,11,0,#NewTeam',linkedin
376,bairesdev,,2020-09-06,"'We are looking for Python Developers to join our team!- 5+ years of practical experience in Python and Django development.- 3+ years of development using other programming languages.- Experience in development with object-oriented programming is desirable.- Good skills with XML and relational databases (Oracle / MS SQL / MySQL).- Strong professional experience working with large data structures and algorithms.If you are interested, please click here and apply: https://lnkd.in/dxJpKgy#JobSearch #Python'",45,5,0,"#JobSearch, #Python'",linkedin
377,bairesdev,,2020-09-06,'Welcome to our newest team members!Dalton Teixeira - Janilson Andrade - Maikel Navarro Diaz - Hendi Lemos Coelho - Valéria De Albuquerque#NewTeam',201,6,0,#NewTeam',linkedin
378,bairesdev,,2020-09-06,"""Competing in today's financial market requires using technology to the fullest. Our financial software development services are powered by the Top 1% IT Talent in the region to make your digital acceleration a success.https://lnkd.in/d56VTrg""",45,1,0,,linkedin
379,bairesdev,,2020-08-07,"""Working with a Dedicated Team, we partnered with Rolls-Royce to develop new apps for it's Nuclear Power Division, incorporating new features, and optimizing its processes. https://lnkd.in/dsZ2dN2""",65,0,0,,linkedin
380,bairesdev,,2020-08-07,"'From highly qualified and talented engineers to vast experience & expertise in delivery, the benefits of having a Custom Software Development partner are endless.https://lnkd.in/eVbkuAa'",66,1,0,,linkedin
381,bairesdev,,2020-08-07,'Welcome aboard!Jonathan Chavez - Nestor Benitez Dietrich - Jorge Luis Cabrera - Leonardo Molina - Keyne Viana#NewTeam',220,6,0,#NewTeam',linkedin
382,bairesdev,,2020-08-07,'Our team is always growing. Welcome aboard!Jose Manuel Bustamante Blanco - Otavio Luiz Cardoso de Souza - Paulo Henrique Martins - Sebastián Silva García - Brenda Riojas#NewTeam',131,4,0,#NewTeam',linkedin
383,bairesdev,,2020-08-07,"'We invite you to listen to Edward ""E.B."" Batten, our E.V.P of Growth, on the Snyder Showdown talking about leveraging the benefits of nearshore for development success. Check out the complete episode here! https://lnkd.in/deZFBfX#Development'",95,12,0,#Development',linkedin
384,bairesdev,,2020-08-07,"'We are happy to announce that we have been selected once again as part of Inc. 5000’s fastest-growing companies in the United States. Not only this, but we have been chosen among the top 10% of participants, together with some amazing businesses! This is a fantastic testament to our hard work, our innovative culture, and our firm desire to keep on expanding to provide our clients with the most high-quality technology solutions in the industry. Congratulations to our amazing teams!https://lnkd.in/dZFmyBqInc. Magazine #Inc5000 #Recognition'",208,9,0,"#Inc5000, #Recognition'",linkedin
385,bairesdev,,2020-08-07,"'Once your product is launched, you will need a support team to handle issue monitoring, remediation, and maintenance. We provide 24/7 long-term, technical maintenance, and real-time support services for your specific software requirements.https://lnkd.in/eTBgjhd'",49,0,0,,linkedin
386,bairesdev,,2020-09-06,"""Our Top 1% of IT Talent make sure you leverage your enterprise's data resources. We provide advanced Big Data and Analytics solutions to deliver insights on operations, customers, and products rapidly. Our team of data specialists masters in developing multiple successful data projects.https://lnkd.in/epn42Ea""",64,1,0,,linkedin
387,bairesdev,,2020-09-06,"'The healthcare industry can leverage digital solutions to provide better overall treatments, manage and monitor patient data more efficiently, and offer improved services for a superior experience. Our Top 1% of IT Talent will help you reach your objectives while complying with HIPAA and other essential regulations.https://lnkd.in/dkQKpJa'",40,0,0,,linkedin
388,bairesdev,,2020-08-07,'Welcome to our newest team members!Bruno Lucena - Juan Guerrero - Giomar Garcia - Luis David Jiménez Rivas - Miguel Angel Zenteno Saavedra#NewTeam',195,13,0,#NewTeam',linkedin
389,bairesdev,,2020-08-07,"'Our team is always growing. Welcome aboard!Florencia Elia - Thomas Baltodano - Douglas Cavalheiro - Ronny Bustos Jiménez - Carlos Nava, PhD#NewTeam'",151,5,0,#NewTeam',linkedin
390,bairesdev,,2020-08-07,'Welcome to our newest team members!Gustavo Santana Do Nascimento - André C. de Mattos - Lais Caratti Da Cunha - Marco Cesana - Oscar Parra#NewTeam',209,4,0,#NewTeam',linkedin
391,bairesdev,,2020-08-07,'Welcome aboard!shanu khera - Flavio B. - Juan González- Fausto Leite Cavalcante -  Juan Guillermo Espinosa Betancur#NewTeam',233,7,0,#NewTeam',linkedin
392,bairesdev,,2020-08-07,'Our team is always growing. Welcome aboard!Adimar Borges - Eduardo Yañez - Francesco Di Bartolo - Rodrigo Maciel - Andrés Muñoz Rosero#NewTeam',153,9,0,#NewTeam',linkedin
393,bairesdev,,2020-08-07,'Software outsourcing development lets you focus on growing your business. Highly qualified and talented engineers deploy our end-to-end software development services.https://lnkd.in/egZEppr',77,0,0,,linkedin
394,bairesdev,,2020-07-08,'Cloud computing and mobile technologies have converged to create an always-on and ever-connected business world. Ensure your organization keeps running consistently with our Top 1% of IT Talent specialists maintenance and real-time support services.https://lnkd.in/dYA-sK6',42,0,0,,linkedin
395,bairesdev,,2020-08-07,'Our Staff Augmentation services add the Top 1% of IT Talent to your team within days!https://lnkd.in/e9tkjcA',62,2,0,,linkedin
396,bairesdev,,2020-07-08,'Welcome to our newest team members!Alberto Antonio Gomez Isaza - Dheymer Leon - Glauber Costa Macedo - Santiago Galindo - Javier Romano#NewTeam',194,4,0,#NewTeam',linkedin
397,bairesdev,,2020-07-08,"'Our team is always growing. Welcome aboard! Jonathan Chavarría - Ronny Visa, SMC - Rafael Goncalves - Bruno B. - Raniery Noya#NewTeam'",272,26,0,#NewTeam',linkedin
398,bairesdev,,2020-07-08,'Our team is always growing. Welcome aboard!Fernando José Nuñez Salcedo - Samuel Rojas Peñaloza - Gabriel Furlan Rebessi - Gabriel Villalobos - Yoan Escobar#NewTeam',245,15,0,#NewTeam',linkedin
399,bairesdev,,2020-07-08,"'Your customers spend a fair amount of time using their smartphones. Our mobile services team, composed by the Top 1% of IT Talent, can help you connect with them across every platform to enhance interaction and engagement with your brand.https://lnkd.in/dSxsTpa'",78,0,0,,linkedin
400,bairesdev,,2020-08-07,"'Save money, improve collaboration, and increase efficiency with high-quality cloud applications developed by our Top 1% of IT Talent.https://lnkd.in/dBvmBdn'",37,0,0,,linkedin
401,bairesdev,,2020-07-08,'Welcome aboard!Eliane Joyo Meneses - David Guevara - Willmer Hernandez - Miguel Chavez - Aaron Ortiz#NewTeam',264,14,0,#NewTeam',linkedin
402,bairesdev,,2020-07-08,'Welcome aboard!Gianlluca Simi - Juan Carlos Razo Ruiz - Ricardo Medina Olalde - Ezekiel Inalegwu Akoji - Miguel Enrique Zegarra La Vera#NewTeam',198,20,0,#NewTeam',linkedin
403,bairesdev,,2020-07-08,"""Our Cloud Computing experts will help you transform your business and drive innovation by leading your organization's Cloud Strategy, Cloud Migration, and Cloud Management & Optimization.https://lnkd.in/e_BjAyD""",50,0,0,,linkedin
404,bairesdev,,2020-07-08,"'User-centric design is one of the most effective ways to drive customer acquisition and retention. Our Software Specialists focus on handcrafting unique UI/UX designs to engage users, every time successfully. https://lnkd.in/eRmzfYN'",52,1,0,,linkedin
405,bairesdev,,2020-07-08,"'Welcome to our newest team members!Vitor Braga - Carmen Capó - Jorge Sleman,MBA - Felipe Machado - Patricio Moreno Buitrón#NewTeam'",292,26,0,#NewTeam',linkedin
406,bairesdev,,2020-07-08,"'Staff Augmentation quickly strengthens your team. Our Top 1% of IT Talent are highly trained and experienced Software Engineers, the perfect addition to your project right when you need them.https://lnkd.in/e9tkjcA'",71,3,0,,linkedin
407,bairesdev,,2020-07-08,'Welcome to our newest team members!Ygor Ribeiro - Carlos Neuman - Marcel Santos de Assis - Paulo Chaves - Gustavo Lopes#NewTeam',178,7,0,#NewTeam',linkedin
408,bairesdev,,2020-07-08,'Our team is always growing. Welcome aboard!Rafael Antelo - Paulo Nascimento - Christopher Ortega - Rafael P. Pelliccioli - Jorge Augusto Hernández #NewTeam',188,16,0,#NewTeam',linkedin
409,bairesdev,,2020-07-08,"""Outsourcing your software development to the Top 1% of IT Talent is faster and more efficient than bringing in a whole new development team, improving your project's productivity and performance.https://lnkd.in/egZEppr""",65,0,0,,linkedin
410,bairesdev,,2020-06-08,'Welcome aboard!Oriana Pintos Caguaripano - Yonsy Manuel Solis Ponce - Alexandre Gravem - Paulo Pimentel - Eduardo Lelis#NewTeam',216,19,0,#NewTeam',linkedin
411,bairesdev,,2020-06-08,'Welcome to our newest team members!David Arbeláez Villamizar - Adolfo Treviño Aguilar - Alejandro Guinea - Luisa Balaniuc - Martin Piria#NewTeam',292,17,0,#NewTeam',linkedin
412,bairesdev,,2020-07-08,"""Our dedicated Software Testing and QA Outsourcing services don't just anticipate fatal issues and increase cost-efficiency—they also uphold software security and help deliver flawless user experiences.https://lnkd.in/dThBbqv""",66,0,0,,linkedin
413,bairesdev,,2020-06-08,"""BairesDev seeks a highly successful, transformative, hands-on, US-Based CEO to direct the launch and hyper-proliferation of our Q3 scheduled B2B product spin-off entity. The product represents a unique intersection and dynamic integration of B2B lead generation with talent identification and vetting.Ideal candidates may include current or recent CEO's, COO's, or other executive leadership roles and founders, that have been deeply entrenched and essential in the growth, maturation and minimum $10mm exit for a technology Product company focused on a combination of software, marketing, sales, recruiting, staffing and/or e-commerce.If you have the experience and you’re interested, or know someone who may be a good fit, please email us at CEONewStartup@bairesdev.com.#ExecutiveSearch #CEO #StartupCEO""",147,5,0,"#ExecutiveSearch, #CEO, #StartupCEO""",linkedin
414,bairesdev,,2020-06-08,'Our team is always growing. Welcome aboard!Ariadne Gatti Pereira Botosso - Eduardo Medeiros Rodrigues - Jorge Ramírez - Steven Castillo Mora - Ronaldo S.#NewTeam',273,5,0,#NewTeam',linkedin
415,bairesdev,,2020-06-08,"'Our IT Maintenance & Support services comprise three tiers of scalable managed services: monitoring, remediation, and maintenance. All handled by experts, we complement or supplement your internal web ops teams. Find out more at the link: https://lnkd.in/dYA-sK6'",41,0,0,,linkedin
416,bairesdev,,2020-06-08,'Welcome aboard!Jesus Lugo - Caleb Briancesco - Evellyn Mascarenhas - Amauri Melo Junior - Angelo Reale#NewTeam',435,24,0,#NewTeam',linkedin
