id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,tipo,modelo,assunto,language,post_text_pt,,,,
128,hexacta,,2020-01-24,"You must have come across the term Lean Startup several times. But, what exactly does it mean, and why is it vital for your business? Our PM Pablo Pecora answers all these questions and goes deeper into the topic. Don’t miss this Blog Post! #Hexacta20Years'",11,0,0,#Hexacta20Years',linkedin,,,,en,Você deve ter se deparado com o termo Inicialização Enxuta várias vezes. Mas o que significa exatamente e por que é vital para o seu negócio? Nosso PM Pablo Pecora responde a todas essas perguntas e se aprofunda no assunto. Não perca esta postagem do blog! # Hexacta20Years &#39,,,,
131,hexacta,,2020-01-24,The risk of failing a project is higher when an organization is adopting a new and unfamiliar technology. Keep in mind these key elements our PM Manuel Perez Vega gives us to succeed in a Machine Learning project. #Hexacta20Years',7,0,0,#Hexacta20Years',linkedin,,,,en,O risco de falhar em um projeto é maior quando uma organização está adotando uma tecnologia nova e desconhecida. Lembre-se desses elementos-chave que nosso PM Manuel Perez Vega nos oferece para ter sucesso em um projeto de Aprendizado de Máquina. # Hexacta20Years &#39,,,,
132,hexacta,,2020-01-24,Building innovative IT solutions requires a well-versed software development team with high level of knowledge and training. At Hexacta we make that happen. Know more about our developers here. #Hexacta20Years',12,0,0,#Hexacta20Years',linkedin,,,,en,"Construir soluções de TI inovadoras requer uma equipe de desenvolvimento de software bem versada, com alto nível de conhecimento e treinamento. Na Hexacta fazemos isso acontecer. Saiba mais sobre nossos desenvolvedores aqui. # Hexacta20Years &#39;",,,,
134,hexacta,,2020-01-24,"Can Agile companies work with leading virtual teams? The answer is YES. Our partner, Javier López de Lagar, debunks 5 common myths we’ve seen along the way when working with remote teams. #Hexacta20Years'",15,0,0,#Hexacta20Years',linkedin,,,,en,"As empresas Agile podem trabalhar com equipes virtuais líderes? A resposta é sim. Nosso parceiro, Javier López de Lagar, desmascara 5 mitos comuns que vimos ao longo do caminho ao trabalhar com equipes remotas. # Hexacta20Years &#39;",,,,
135,hexacta,,2020-01-24,Wondering whether outsourcing your software development is the best option for your business? Take note of these 5 advantages and get rid of all the doubts. #Hexacta20Years#SoftwareDevelopment #OutsourcingServices',9,0,0,"#Hexacta20Years#SoftwareDevelopment, #OutsourcingServices'",linkedin,,,,en,Quer saber se terceirizar o desenvolvimento de seu software é a melhor opção para o seu negócio? Observe estas 5 vantagens e tire todas as dúvidas. # Hexacta20Years # SoftwareDevelopment #OutsourcingServices &#39,,,,
137,hexacta,,2020-01-24,"If there’s one debate that is constantly alive it’s the one about the role of Project Managers and Project Leaders. Whether you can combine them into one single person or not, it is up to the complexity of the project and the skills of the person you can work with. Do you agree with this? #Hexacta20Years'",12,0,0,#Hexacta20Years',linkedin,,,,en,"Se há um debate que está constantemente vivo é aquele sobre o papel dos gerentes de projeto e líderes de projeto. Se você pode combiná-los em uma única pessoa ou não, depende da complexidade do projeto e das habilidades da pessoa com quem você pode trabalhar. Você concorda com isso? # Hexacta20Years &#39;",,,,
116,hexacta,,2019-12-25,"""Let's make 2020 more noisy! #Hexacta20Years""",27,0,0,"#Hexacta20Years""",linkedin,,,,en,&quot,Vamos tornar 2020 mais barulhento! # Hexacta20Years&quot,,,
123,hexacta,,2019-12-25,"Successful web designs are those specially thought on the audience they are targeted. If you are considering redesigning or creating a new website, bare in mind these rules any website should follow. Check out the video and find more important rules #Hexacta20Years'",11,0,0,#Hexacta20Years',linkedin,,,,en,"Web designs de sucesso são aqueles especialmente pensados no público-alvo a que se destinam. Se você está pensando em reformular ou criar um novo site, lembre-se dessas regras que qualquer site deve seguir. Confira o vídeo e descubra as regras mais importantes # Hexacta20Years &#39;",,,,
136,hexacta,,2019-12-25,"""Once you have decided to outsource your software development needs, you are probably wondering if your company is really saving money. Here our PM Pablo Viola tells you all about it. Don't miss it! #Hexacta20Years""",16,0,0,"#Hexacta20Years""",linkedin,,,,en,"&quot;Depois de ter decidido terceirizar suas necessidades de desenvolvimento de software, você provavelmente está se perguntando se sua empresa está realmente economizando dinheiro. Aqui nosso PM Pablo Viola fala sobre isso. Não perca! # Hexacta20Years&quot;",,,,
140,hexacta,,2019-12-25,"In Scrum, team members have special areas of focus but many questions arise whether there is room for testers. Are they really necessary in your projects? Find out the answer. #Hexacta20Years'",14,0,0,#Hexacta20Years',linkedin,,,,en,"No Scrum, os membros da equipe têm áreas de foco especiais, mas muitas questões surgem se há espaço para testadores. Eles são realmente necessários em seus projetos? Descubra a resposta. # Hexacta20Years &#39;",,,,
159,hexacta,,2019-12-25,Hexacta wishes you Happy Holidays and a great 2020!',26,0,0,,linkedin,branding,post,Happy Holidays,en,A Hexacta deseja a você Boas Festas e um ótimo 2020! &#39,,,,
117,hexacta,,2019-11-20,"Last night we attended the Sadosky Awards and Hexacta was granted the Quality Award and the Golden Sadosky. We are really honored and proud for these two recognitions! I’d like to thank everyone at Hexacta, and most specially, our QA team: Fede, Meli, Martiniano, Aldair and Virginia for their everyday hardwork keeping up the standard of our processes.The Sadosky Awards are organized by the Argentina Software Chamber and reward the companies, organizations, teams and persons that contribute to add value to our country’s software industry. ------Anoche asistimos a los Premios Sadosky. ¡Hexacta ganó el “Premio a la Calidad” y el Sadosky de Oro! Estamos muy contentos y orgullosos por estos dos galardones. Me gustaría agradecer a todos en Hexacta y muy especialmente a nuestro team QA: Fede, Meli, Martiniano, Aldair y Virginia por su trabajo diario en mantener el standard de sus procesos.Los Premios Sadosky son organizados por la CESSI, y buscan distinguir a aquellas empresas, equipos de trabajo, organizaciones y personas que con su labor y desempeño contribuyen al crecimiento de la Industria del Software en la Argentina.'",68,1,0,,linkedin,,,,en,"Ontem à noite participamos do Sadosky Awards e a Hexacta ganhou o Quality Award e o Golden Sadosky. Estamos muito honrados e orgulhosos por esses dois reconhecimentos! Gostaria de agradecer a todos da Hexacta e, principalmente, a nossa equipe de QA: Fede, Meli, Martiniano, Aldair e Virginia pelo trabalho diário mantendo o padrão de nossos processos. Recompensar as empresas, organizações, equipes e pessoas que contribuem para agregar valor à indústria de software do nosso país. ------ Participamos do Sadosky Awards ontem à noite. A Hexacta conquistou o “Prêmio Qualidade” e o Ouro Sadosky! Estamos muito felizes e orgulhosos desses dois prêmios. Gostaria de agradecer a todos da Hexacta e principalmente a nossa equipe de QA: Fede, Meli, Martiniano, Aldair e Virginia pelo trabalho diário em manter o padrão de seus processos. Os Prêmios Sadosky são organizados pelo CESSI, e buscam distinguir essas empresas , equipes de trabalho, organizações e pessoas que com seu trabalho e desempenho contribuem para o crescimento da Indústria de Software na Argentina. &#39;",,,,
129,hexacta,,2019-11-20,"""Coalfire is an Hexacta’s client since 2014. In this video, two of his Product Owners show us how has been their experience working with us throughout these years. Let's see what they have to tell us. #SuccessStories #Coalfire #SoftwareDevelopment""",8,0,0,"#SuccessStories, #Coalfire, #SoftwareDevelopment""",linkedin,,,,en,"&quot;A Coalfire é cliente da Hexacta desde 2014. Neste vídeo, dois de seus Product Owners nos mostram como tem sido sua experiência trabalhando conosco ao longo desses anos. Vamos ver o que eles têm a nos dizer. #SuccessStories #Coalfire #SoftwareDevelopment&quot;",,,,
138,hexacta,,2019-11-20,"Machine learning can help organizations get better business decisions. If you are thinking on taking advantage of this technology, here our PM Diego De Sogos tell us some benefits ML has to offer.'",9,0,0,,linkedin,,,,en,"O aprendizado de máquina pode ajudar as organizações a tomar melhores decisões de negócios. Se está a pensar tirar partido desta tecnologia, aqui o nosso PM Diego De Sogos conta-nos alguns benefícios que o ML tem para lhe oferecer. &#39;",,,,
139,hexacta,,2019-11-20,"""We are closing the year with a great news to share! Hexacta was granted with the Golden Sadosky award for its continuous contribution to the software industry in Argentina. We also won the Sadosky Quality Award. Don't miss this recent news!""",38,0,0,,linkedin,,,,en,&quot,Estamos fechando o ano com uma grande novidade para compartilhar! A Hexacta foi agraciada com o prêmio Golden Sadosky por sua contribuição contínua para a indústria de software na Argentina. Também conquistamos o Prêmio Sadosky de Qualidade. Não perca esta notícia!&quot,,,
141,hexacta,,2019-11-20,How UX impacts on your business? Great software development needs excellent User Experience to help you succeed. Read more in our blog post.',20,0,0,,linkedin,,,,en,Como a UX afeta seu negócio? Um bom desenvolvimento de software precisa de excelente experiência do usuário para ajudá-lo a ter sucesso. Leia mais em nossa postagem do blog. &#39,,,,
160,hexacta,,2019-11-20,Hexacta wishes you a Happy Thanksgiving!',9,0,0,,linkedin,branding,post,Thanksgiving,en,A Hexacta deseja a você um Feliz Dia de Ação de Graças! &#39,,,,
0,softexnacional,,2020-11-19,"É amanhã, participe!!'",1,1,0,,linkedin,,,,pt,"É amanhã, participe!!'",,,,
4,softexnacional,,2020-11-18,"Global Connection19/11https://lnkd.in/erMuHbgConheça a programação do dia 19/11, uma agenda focada em conexões com Portugal!Esperamos vocês nessa jornada de conhecimento e desenvolvimento. https://lnkd.in/erMuHbg'",7,0,0,,linkedin,,,,pt,"Global Connection19/11https://lnkd.in/erMuHbgConheça a programação do dia 19/11, uma agenda focada em conexões com Portugal!Esperamos vocês nessa jornada de conhecimento e desenvolvimento. https://lnkd.in/erMuHbg'",,,,
