id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,tipo,modelo,assunto,language
61,cinq-technologies,,2020-03-24,"Continuando a série Respeita a Minha História, essa semana conhecemos um pouco sobre a Josie Carmo, nossa Consultora de Inovação.#BeyondPeople #sempremutant #girlpower'",9,1,0,"#BeyondPeople, #sempremutant, #girlpower'",linkedin,employer branding,post,Empowering women,pt
66,cinq-technologies,,2020-03-24,"Em fevereiro sediamos o Redux ILA Curitiba! Interaction Latin AmericaEsse formato de evento visa o compartilhamento de conhecimento com as pessoas que não puderam comparecer na conferência, que aconteceu em 2019, na Colômbia.Ainda pensando em acessibilidade, trouxemos neste blog post o conteúdo abordado para quem também não foi no Redux.Agradecemos aos autores Ana Paula Ulandowski Holtz e Herico Prado pelo conteúdo. E à IxDA Curitiba e à Lary Tertuliano pela organização.#BeyondDesign #InteractionLatinAmerica #UserExperience #Curitiba'",27,1,0,"#BeyondDesign, #InteractionLatinAmerica, #UserExperience, #Curitiba'",linkedin,,,,pt
67,cinq-technologies,,2020-03-24,"Discover Creative Visualization, the technique you can use to figure out the results and goals intended to achieve through a Product.#BeyondTechnology #BeyondPeople'",10,0,0,"#BeyondTechnology, #BeyondPeople'",linkedin,,,,en
69,cinq-technologies,,2020-03-24,"""Check out how Face Recognition can facilitate the users' journey:#BeyondTechnology #UserExperience""",21,1,0,"#BeyondTechnology, #UserExperience""",linkedin,,,,en
70,cinq-technologies,,2020-03-24,"A product manager has the responsibility to lead the Business Strategy, Technology, and Design in a project. Besides the hard skills, to become a PM requires a range of soft skills, check out the most important ones in the article below: #BeyondTechnology #BeyondPeople'",12,0,0,"#BeyondTechnology, #BeyondPeople'",linkedin,,artigo,,en
95,cinq-technologies,,2020-03-24,"Quem é você no #FicaEmCasa? Pedimos para que alguns colaboradores compartilhassem uma atividade que os fazem lidar melhor com toda essa situação. O César Schneider, da frente administrativa da nossa sede em Ponta Grossa, curte distrair a cabeça testando suas habilidades em jogos de PC (Counter-Strike é seu xodó). Já o Henrique Ximenes, pedala em casa e assiste a série de comédia policial “Brooklyn 99” para manter a saúde física e emocional.E aí, quem é você no #FicaEmCasa? Responda nos comentários ou marque a CINQ em sua publicação!'",58,0,0,"#FicaEmCasa?, #FicaEmCasa?",linkedin,,,,pt
96,cinq-technologies,,2020-03-24,"Desde segunda-feira (16), o #TimeCINQ já está trabalhando de casa. É muito importante que façamos a nossa parte para evitar a propagação do COVID-19 (Coronavírus).Para uma transição mais tranquila ao Home Office, separamos algumas dicas dos nossos colaboradores para que você possa manter sua rotina mesmo em tempos difíceis.Compartilha com a gente outras dicas aqui nos comentários 💙#BeyondPeople #HomeOffice #SocialResponsability #COVID19'",63,1,0,"#TimeCINQ, #BeyondPeople, #HomeOffice, #SocialResponsability, #COVID19'",linkedin,,,,pt
64,softexnacional,,2020-02-23,"#SoftexApoia Mover-se na Web/Articulação Pró-Brumadinho. https://lnkd.in/dJzJFun.Você que é estudante, você que é pesquisador: até o dia 21 de fevereiro, venha propor soluções tecnológicas inovadoras para resolver problemas da comunidade de Brumadinho. Os aprovados receberão bolsas pelo período de 12 meses, além de um treinamento em empreendedorismo e tecnologias web para amadurecerem suas ideias e construírem seus protótipos..https://lnkd.in/dW3_Rqa'",6,0,0,#SoftexApoia,linkedin,,,,pt
125,softexnacional,,2020-02-23,"Faltam apenas 5 dias para o encerramento do Edital de ICTs do IA² MCTIC: http://softex.br/iamctic/.Com abrangência nacional, o programa tem por objetivo apoiar projetos de P&D orientados ao desenvolvimento de soluções em Inteligência Artificial..No IA² MCTIC, as ICTs credenciadas ao CATI serão responsáveis pelo apoio e acompanhamento do desenvolvimento da solução e suporte tecnológico.'",15,0,0,,linkedin,,,,pt
126,softexnacional,,2020-02-23,"#SoftexApoia Conferência Gartner Data & Analytics Gartner.Garanta sua participação na Conferência Gartner Data & Analytics, nos dias 19 e 20 de maio, em São Paulo. Use o código BRDSOF para desconto: https://gtnr.it/2RCfSL3'",6,0,0,#SoftexApoia,linkedin,,,,pt
127,softexnacional,,2020-02-23,O programa IA² MCTIC tem abrangência nacional e objetiva apoiar projetos de pesquisa e desenvolvimento orientados ao desenvolvimento de soluções em Inteligência Artificial. .Faltam 10 dias para o encerramento do Edital de ICTs: https://lnkd.in/dhJ4RfQ. No programa IA2 MCTIC as ICTs credenciadas ao CATI serão responsáveis pelo apoio e acompanhamento do desenvolvimento da solução e suporte tecnológico.',13,0,0,,linkedin,,,,pt
128,softexnacional,,2020-02-23,"Overview Econômico e de Inovação na área de atuação da Suframa: novo estudo desenvolvido pelo Observatório Softex em parceria com a Suframa..O levantamento traz um panorama econômico nas últimas décadas na região da Suframa, que abrange os estados do Amazonas, Acre, Rondônia, Roraima e Amapá, e analisa as potencialidades e oportunidades de mudanças, a partir da Inovação e do Empreendedorismo..Acesse o estudo completo: www.softex.br/inteligencia.#SoftexNacional #SoftexAmazonia #ObservatorioDeEstudos SUFRAMA - Superintendência da Zona Franca de Manaus'",4,0,0,"#SoftexNacional, #SoftexAmazonia, #ObservatorioDeEstudos",linkedin,,,,pt
129,softexnacional,,2020-02-23,#SoftexApoia Prêmio Juventude Rural Inovadora..A data de inscrição para o Prêmio Juventude Rural Inovadora na América Latina e no Caribe foi prorrogada! Fique atento ao novo prazo para se registrar: dia 15 de março.O regulamente e formulário de inscrição estão disponíveis em: www.premiojovemrural.org.#PremioJovemRural #DesenvolvimentoRural',12,1,0,"#SoftexApoia, #PremioJovemRural, #DesenvolvimentoRural'",linkedin,,,,pt
130,softexnacional,,2020-02-23,"Webinar do Programa IA2 MCTIC, participem: https://lnkd.in/dpvxEKN'",8,0,0,,linkedin,,,,pt
131,softexnacional,,2020-02-23,#SoftexAmazônia.Está aberta a chamada de credenciamento de ICTs para atuarem no Programa Prioritário de Empreendedorismo Inovador - Softex e SUFRAMA..Inscrições e envio de propostas até 26/03/2020..ICTs acessem o edital e saibam mais: https://lnkd.in/erExxR3',25,0,0,#SoftexAmazônia.Está,linkedin,,,,pt
132,softexnacional,,2020-02-23,Acelaradoras e ICTs participem do Webinar IA2 MCTIC: https://lnkd.in/dpvxEKN',11,0,0,,linkedin,,,,pt
133,softexnacional,,2020-02-23,"Edital Aberto para Aceleradoras e ICTs credenciadas ao CATI participem do IA² MCTIC..📅 Inscrições até 13/03/2020.💡 O programa permitirá que ICTs e Aceleradoras atuem juntas em projetos com Startups, auxiliando no desenvolvimento de soluções robustas, suporte e mentoria para criar negócios de maior impacto..✅ Além do fomento a novos negócios, o programa viabiliza acesso a mercado através da inovação aberta..💰 Investimento de até R$500.000,00 por projeto.📝Inscreva-se em nossos webinars e tire suas dúvidas sobre o edital: https://lnkd.in/dpvxEKN.➕ Saiba mais: http://softex.br/iamctic/'",13,1,0,,linkedin,,,,pt
134,softexnacional,,2020-02-23,"De 18 a 21 de fevereiro acontece nossa Missão Portugal, uma ação Softex e Apex-Brasil no âmbito do Projeto Setorial Brasil IT+..Empresas brasileiras de tecnologia estão imersas no ecossistema de inovação e negócios dos principais centros de Portugal para iniciar o processo de internacionalização.As atividades contemplam orientações contábeis, tributárias, identificação de oportunidades entre outras ações..Acesse e saiba mais https://lnkd.in/d6hzPyh.#BrasilPortugal #Lisboa #Porto #Portugal.Ana Beatriz Pires Guilherme Skaf Amorim'",27,0,0,"#BrasilPortugal, #Lisboa, #Porto, #Portugal.Ana",linkedin,,,,pt
137,softexnacional,,2020-02-23,"A nova versão do MPS-Software está com uma estrutura mais simples, com ênfase nos projetos da empresa e no que pode apoiar o aumento da qualidade, da produtividade da empresa e do desempenho dos negócios. .Pode ser implantado em organizações de qualquer perfil e tamanho, que empreguem qualquer metodologia, inclusive métodos ágeis. .Quer melhorar a qualidade dos processos de desenvolvimento de software de sua empresa de TI? Fale com a gente: https://lnkd.in/d5gZjnF.#QUALIDADESOFTWARE'",14,0,0,#QUALIDADESOFTWARE',linkedin,,,,pt
139,softexnacional,,2020-02-23,#SoftexApoia SKY.ONE CONNECT 2020.Utilize o cupom softex-80off e tenha 80% de desconto na inscrição: https://lnkd.in/d7MDji3',7,0,0,#SoftexApoia,linkedin,,,,pt
108,bairesdev,,2020-02-23,"In Nacho De Marco’s newest Linkedin article, learn more about the power of creative thinking for tech development: https://lnkd.in/efJTkdX#CreativeThinking #TechDevelopment'",44,1,0,"#CreativeThinking, #TechDevelopment'",linkedin,,artigo,,en
188,bairesdev,,2020-02-23,BairesDev is proud to give back to the community. Learn more about how our clients contributed to amazing organizations with our Holidays Season Donation campaign: https://lnkd.in/erEKB-g#DonationCampaign #CharityWork #DonationHub',88,2,0,"#DonationCampaign, #CharityWork, #DonationHub'",linkedin,,,,en
201,bairesdev,,2020-02-23,"""David Russo, BairesDev’s Sales Executive, wrote a recap on the 2010's most relevant tech trends. You can read it here: https://lnkd.in/eYUP6XP#Tech #TechTrends""",28,0,0,"#Tech, #TechTrends""",linkedin,,,,en
203,bairesdev,,2020-02-23,"In this article, Jeff Moore, BairesDev’s Sales Executive, introduces the importance of blockchain for gaming: https://lnkd.in/ekYb3hB#Blockchain #Gaming #DataPrivacy'",19,0,0,"#Blockchain, #Gaming, #DataPrivacy'",linkedin,,artigo,,en
214,bairesdev,,2020-02-23,"Jeff Moore, BairesDev’s Sales Executive, writes about the best practices for developing healthcare apps. Find out more here: https://lnkd.in/gQUApjD#Healthcare #Apps #Development'",22,0,0,"#Healthcare, #Apps, #Development'",linkedin,,,,en
324,bairesdev,,2020-02-23,"""Augment your team's capacity to deliver high-quality results with the Top 1% IT Talent ready to add value to your projects effectively. https://lnkd.in/e9tkjcA""",45,1,0,,linkedin,,,,en
325,bairesdev,,2020-02-23,Outsource to a team with the expertise needed to deliver high-end results in your projects. Our Software Development Teams work tirelessly to exceed your expectations.https://lnkd.in/egZEppr',37,0,0,,linkedin,,,,en
326,bairesdev,,2020-02-23,Welcome aboard!Lucas Henrique M. - Allan Vinicius Rezende - Mauricio Flores 🤖 - Jan Cardozo - Raul Mantilla Assia#NewTeam',119,14,0,#NewTeam',linkedin,,,,ca
328,bairesdev,,2020-02-23,Our team is always growing. Welcome aboard!Miguel Ernesto Altamiranda Vanegas - Rafael Ibraim Garcia Marques - Salvador Saldaña - Reynold Jesús Morel Díaz - Nelson Pantaleon#NewTeam',90,3,0,#NewTeam',linkedin,,,,en
329,bairesdev,,2020-02-23,"Implementing AI in your business can be challenging. In this infographic, learn some essential tips: https://lnkd.in/e4DwXWk'",31,0,0,,linkedin,,,,en
330,bairesdev,,2020-02-23,Welcome to our newest team members!Gabriela Zifferman - Gustavo Palmeira de Azevedo - Juan Carlos Correa Arango - Brayan Steven Rendón - Román Vargas#NewTeam',154,7,0,#NewTeam',linkedin,,,,en
331,bairesdev,,2020-02-23,Our team is always growing. Welcome aboard!Antonio Jorge Vilas Boas Carvalho - José Luis García Valdez - Diego Augusto Molina - Pablo Diego - Ajey K#NewTeam',90,4,0,#NewTeam',linkedin,,,,en
332,bairesdev,,2020-02-23,"Leverage the benefits of a top talented Dedicated Software Development Team, built to meet your goals and needs. Trust your production and maintenance to our team of experts.https://lnkd.in/e-_xHSk'",30,4,0,,linkedin,,,,en
333,bairesdev,,2020-02-23,Welcome to our newest team members!Miriela Velázquez Arias - Javier M. (MCE) - Otavio Barbosa - Doralice Freitas - Vinícius Alonso #NewTeam',108,2,0,#NewTeam',linkedin,,,,pt
334,bairesdev,,2020-02-23,"""Continuous testing is an integral part of any software development. We'll help your team produce the best product possible.https://lnkd.in/dThBbqv""",32,0,0,,linkedin,,,,en
