id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,post_text_pt,,,
38,softexnacional,,2020-11-05,"'#VenhaLer Telemedicina e a Revolução Digital em curso na saúde do Brasil. Um conteúdo desenvolvido pelo Agente Softex, Softsul (Associação Sul Riograndense de Apoio ao Desenvolvimento de Software).'",9,0,0,#VenhaLer,linkedin,pt,"'#VenhaLer Telemedicina e a Revolução Digital em curso na saúde do Brasil. Um conteúdo desenvolvido pelo Agente Softex, Softsul (Associação Sul Riograndense de Apoio ao Desenvolvimento de Software).'",,,
39,softexnacional,,2020-11-05,'#VenhaLer Recomendações para formulação de políticas públicas assertivas para transformação digital do setor público no contexto da pandemia de Covid-19. Por Jéssica Dias',14,0,0,#VenhaLer,linkedin,pt,'#VenhaLer Recomendações para formulação de políticas públicas assertivas para transformação digital do setor público no contexto da pandemia de Covid-19. Por Jéssica Dias',,,
44,softexnacional,,2020-11-05,'Conecte-se 2ª edição | Conecta Startup Brasil. https://lnkd.in/dbPKDjm.Vamos fechar com chave de ouro a 2a. Fase do programa e trazer conteúdos exclusivos e gratuitos..Vem com a gente! Inscrições abertas: https://lnkd.in/dbPKDjm.Rayanny Nunes Simão Pedro Oliveira Mariana Matos',14,1,0,,linkedin,pt,'Conecte-se 2ª edição | Conecta Startup Brasil. https://lnkd.in/dbPKDjm.Vamos fechar com chave de ouro a 2a. Fase do programa e trazer conteúdos exclusivos e gratuitos..Vem com a gente! Inscrições abertas: https://lnkd.in/dbPKDjm.Rayanny Nunes Simão Pedro Oliveira Mariana Matos',,,
80,softexnacional,,2020-11-05,"'Startups e Empresas, iniciamos amanhã (11.11.2020) a primeira edição do Global Connection. https://lnkd.in/erMuHbg.Uma missão virtual para Portugal, Colômbia e Canadá, uma experiência de imersão nesses países e o início do conhecimento da internacionalização..Esperamos vocês nessa jornada de conhecimento e desenvolvimento. https://lnkd.in/erMuHbg.#Portugal #Colômbia #Canadá .Ana B Pires'",27,1,0,"#Portugal, #Colômbia, #Canadá",linkedin,pt,"'Startups e Empresas, iniciamos amanhã (11.11.2020) a primeira edição do Global Connection. https://lnkd.in/erMuHbg.Uma missão virtual para Portugal, Colômbia e Canadá, uma experiência de imersão nesses países e o início do conhecimento da internacionalização..Esperamos vocês nessa jornada de conhecimento e desenvolvimento. https://lnkd.in/erMuHbg.#Portugal #Colômbia #Canadá .Ana B Pires'",,,
82,softexnacional,,2020-11-05,'#SoftexApoia Accenture Bravers Awards 🤩🍀 https://lnkd.in/dKC77g9.Premiação da Accenture em parceria com a HSM. Reconhece empresas que desenvolvem projetos com potencial para mudar a realidade do País. .Participem https://lnkd.in/dKC77g9.#Bravers #AccentureBraversAward.Rayanny Nunes Thierry Cintra Marcondes',13,0,0,"#SoftexApoia, #Bravers, #AccentureBraversAward.Rayanny",linkedin,pt,'#SoftexApoia Accenture Bravers Awards 🤩🍀 https://lnkd.in/dKC77g9.Premiação da Accenture em parceria com a HSM. Reconhece empresas que desenvolvem projetos com potencial para mudar a realidade do País. .Participem https://lnkd.in/dKC77g9.#Bravers #AccentureBraversAward.Rayanny Nunes Thierry Cintra Marcondes',,,
87,softexnacional,,2020-11-05,"'Na 1ª edição do Global Connection, vamos oferecer a você uma missão internacional e 100% online. De 11 de novembro a 9 de dezembro de 2020, sua empresa tem a oportunidade de criar conexões com ecossistemas de Portugal, Colômbia e Canadá, e assim dar o primeiro passo para entrar no mercado internacional. https://lnkd.in/dyK6G2n.Com a participação de palestrantes e empresas internacionais, em apresentações virtuais, você tem acesso a conteúdos gratuitos e exclusivos, como oportunidades de investimentos, conexões internacionais e o processo completo de internacionalização..Ana B Pires Glaucia Campos Guilherme Skaf Amorim.#MissãoInternacional #Portugal #Canadá #Colômbia'",20,1,0,"#MissãoInternacional, #Portugal, #Canadá, #Colômbia'",linkedin,pt,"'Na 1ª edição do Global Connection, vamos oferecer a você uma missão internacional e 100% online. De 11 de novembro a 9 de dezembro de 2020, sua empresa tem a oportunidade de criar conexões com ecossistemas de Portugal, Colômbia e Canadá, e assim dar o primeiro passo para entrar no mercado internacional. https://lnkd.in/dyK6G2n.Com a participação de palestrantes e empresas internacionais, em apresentações virtuais, você tem acesso a conteúdos gratuitos e exclusivos, como oportunidades de investimentos, conexões internacionais e o processo completo de internacionalização..Ana B Pires Glaucia Campos Guilherme Skaf Amorim.#MissãoInternacional #Portugal #Canadá #Colômbia'",,,
89,softexnacional,,2020-11-05,'#EstamosContratando https://softex.br/vagas.Venha atuar nos Projetos de Inovação em Brasília/DF..Vaga: ANALISTA DE INOVAÇÃO.Inscreva-se ou indique: https://softex.br/vagas/',45,2,0,#EstamosContratando,linkedin,pt,'#EstamosContratando https://softex.br/vagas.Venha atuar nos Projetos de Inovação em Brasília/DF..Vaga: ANALISTA DE INOVAÇÃO.Inscreva-se ou indique: https://softex.br/vagas/',,,
90,softexnacional,,2020-11-05,"'O bate-papo Softex recebe Vera Lucia Cabral Costa, diretora de Educação da Microsoft Brasil, para discutir um pouco sobre os desafios, tendências, demandas e empregabilidade no setor de TI! https://lnkd.in/eaK4CQv.Vem escutar e aprender um pouco mais sobre essa área que cresce todo dia! https://lnkd.in/eaK4CQv.Nosso agradecimento mais que especial à Vera Lucia Cabral Costa e Karen Kornilovicz pelo conteúdo inspirador!.#podcast #EducacaoeTecnologia.'",14,0,0,"#podcast, #EducacaoeTecnologia.'",linkedin,pt,"'O bate-papo Softex recebe Vera Lucia Cabral Costa, diretora de Educação da Microsoft Brasil, para discutir um pouco sobre os desafios, tendências, demandas e empregabilidade no setor de TI! https://lnkd.in/eaK4CQv.Vem escutar e aprender um pouco mais sobre essa área que cresce todo dia! https://lnkd.in/eaK4CQv.Nosso agradecimento mais que especial à Vera Lucia Cabral Costa e Karen Kornilovicz pelo conteúdo inspirador!.#podcast #EducacaoeTecnologia.'",,,
91,softexnacional,,2020-11-05,"'Vem aí a 2ª edição do Conecte-se, o Evento Imersivo Online do Programa Conecta Startup Brasil! https://lnkd.in/dbPKDjm.Se liga na Programação!1º Dia - 29/1009:00 - Abertura09:30 - Inovação Aberta: a jornada para sua implementação em corporações;11:00 - A relação entre diversidade, representatividade e empoderamento no ecossistema de inovação;14:00 - Como potencializar os resultados da conexão entre corporações e Startups?15:30 - Mentoria Coletiva (Fechado aos participantes da Pré-Aceleração)Tema 1: Gestão ÁgilTema 2: Marketing e Growth para StartupsTema 3: Habilidades do Presente e do Futuro.2º Dia - 30/1009:00 - Lançamento Playbook Inovação Aberta09:30 - Impacto Regional do Conecta Startup Brasil11:00 - Da Comunidade ao Mercado de Inovação14:00 - O mercado de Investimento em Startups no Brasil15:30 - Networking (Fechado aos participantes do Programa)17:00 - Encerramento Conecte-se..Curtiu? Então se inscreva e venha se conectar com a gente! https://lnkd.in/dbPKDjm'",11,0,0,,linkedin,pt,"'Vem aí a 2ª edição do Conecte-se, o Evento Imersivo Online do Programa Conecta Startup Brasil! https://lnkd.in/dbPKDjm.Se liga na Programação!1º Dia - 29/1009:00 - Abertura09:30 - Inovação Aberta: a jornada para sua implementação em corporações;11:00 - A relação entre diversidade, representatividade e empoderamento no ecossistema de inovação;14:00 - Como potencializar os resultados da conexão entre corporações e Startups?15:30 - Mentoria Coletiva (Fechado aos participantes da Pré-Aceleração)Tema 1: Gestão ÁgilTema 2: Marketing e Growth para StartupsTema 3: Habilidades do Presente e do Futuro.2º Dia - 30/1009:00 - Lançamento Playbook Inovação Aberta09:30 - Impacto Regional do Conecta Startup Brasil11:00 - Da Comunidade ao Mercado de Inovação14:00 - O mercado de Investimento em Startups no Brasil15:30 - Networking (Fechado aos participantes do Programa)17:00 - Encerramento Conecte-se..Curtiu? Então se inscreva e venha se conectar com a gente! https://lnkd.in/dbPKDjm'",,,
92,softexnacional,,2020-11-05,'#EstamosContratando https://softex.br/vagas.Venha atuar nos Projetos da Softex em Brasília/DF..Vaga: ANALISTA DE COMUNICAÇÃO E EVENTOS.Inscreva-se ou indique: https://softex.br/vagas/',28,0,0,#EstamosContratando,linkedin,pt,'#EstamosContratando https://softex.br/vagas.Venha atuar nos Projetos da Softex em Brasília/DF..Vaga: ANALISTA DE COMUNICAÇÃO E EVENTOS.Inscreva-se ou indique: https://softex.br/vagas/',,,
93,softexnacional,,2020-11-05,'#EstamosContratando https://softex.br/vagas.Venha atuar nos Projetos de Inovação em Brasília/DF..Vaga: ANALISTA DE INTELIGÊNCIA.Inscreva-se ou indique: https://softex.br/vagas/',23,0,0,#EstamosContratando,linkedin,pt,'#EstamosContratando https://softex.br/vagas.Venha atuar nos Projetos de Inovação em Brasília/DF..Vaga: ANALISTA DE INTELIGÊNCIA.Inscreva-se ou indique: https://softex.br/vagas/',,,
94,softexnacional,,2020-11-05,"'Global Connection de 11/11 a 09/12. Uma Missão Internacional, Online e Gratuita. Participe! https://lnkd.in/dyK6G2n.O Global Connection é uma missão virtual para três grandes países, gerando oportunidades e desenvolvimento para sua empresa e startup..Iremos trazer o conhecimento da internacionalização, desde a abertura da empresa, instituições importantes nesses países para suas empresas e ou startups, conhecimento do ecossistema, oportunidades de investimentos, e o início de negócios em um novo país..Nossa primeira edição do Global Connection vai trazer informações sobre os ecossistemas de Canadá, Colômbia e Portugal...AGENDAPortugal: 11, 12, 18 e 19 de Novembro;Colômbia: 24 de Novembro;Canadá: 25 de Novembro e 2 e 9 de Dezembro..Ana B Pires Guilherme Skaf Amorim'",34,1,0,,linkedin,pt,"'Global Connection de 11/11 a 09/12. Uma Missão Internacional, Online e Gratuita. Participe! https://lnkd.in/dyK6G2n.O Global Connection é uma missão virtual para três grandes países, gerando oportunidades e desenvolvimento para sua empresa e startup..Iremos trazer o conhecimento da internacionalização, desde a abertura da empresa, instituições importantes nesses países para suas empresas e ou startups, conhecimento do ecossistema, oportunidades de investimentos, e o início de negócios em um novo país..Nossa primeira edição do Global Connection vai trazer informações sobre os ecossistemas de Canadá, Colômbia e Portugal...AGENDAPortugal: 11, 12, 18 e 19 de Novembro;Colômbia: 24 de Novembro;Canadá: 25 de Novembro e 2 e 9 de Dezembro..Ana B Pires Guilherme Skaf Amorim'",,,
96,softexnacional,,2020-11-05,"'Nossa homenagem Illuminatus Softex/Rio Info é capa da RNTI. Em destaque Ministro Marcos Pontes, do Ministério da Ciência, Tecnologia e Inovações (MCTI)..Confira este e mais conteúdos relevantes para setor de tecnologia em https://lnkd.in/dg5_UKB.Marcos Pontes MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações Ruben Delgado Luís Mário Luchetta Alberto Blois'",24,2,0,,linkedin,pt,"'Nossa homenagem Illuminatus Softex/Rio Info é capa da RNTI. Em destaque Ministro Marcos Pontes, do Ministério da Ciência, Tecnologia e Inovações (MCTI)..Confira este e mais conteúdos relevantes para setor de tecnologia em https://lnkd.in/dg5_UKB.Marcos Pontes MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações Ruben Delgado Luís Mário Luchetta Alberto Blois'",,,
97,softexnacional,,2020-11-05,"'Inscrições abertas para WAMPS Comunidade MPS.BR  https://lnkd.in/dkhJu_c.O Workshop Anual do MPS 2020, imersivo e totalmente online, tem o objetivo de reconhecer a perspectiva de startups em diferentes estágios de crescimento quanto a processos de software e serviços, de forma a favorecer o seu crescimento sustentável. .Confira a programação e participe: https://lnkd.in/dVEMzE9.#QualidadeSoftware #MelhoriaProcessos.Ana Cog'",16,0,0,"#QualidadeSoftware, #MelhoriaProcessos.Ana",linkedin,pt,"'Inscrições abertas para WAMPS Comunidade MPS.BR  https://lnkd.in/dkhJu_c.O Workshop Anual do MPS 2020, imersivo e totalmente online, tem o objetivo de reconhecer a perspectiva de startups em diferentes estágios de crescimento quanto a processos de software e serviços, de forma a favorecer o seu crescimento sustentável. .Confira a programação e participe: https://lnkd.in/dVEMzE9.#QualidadeSoftware #MelhoriaProcessos.Ana Cog'",,,
98,softexnacional,,2020-11-05,"'Lançamento do Playbook Inovação Aberta Softex por Rayanny Nunes. Dia 30/10 às 9h no Youtube do Conecta Startup Brasil. https://lnkd.in/dvBxQCi.Conteúdo exclusivo e gratuito com doze modelos de conexão entre corporações e startups, cases e aprendizados das empresas FCA Fiat Chrysler Automobiles, Ambev, Overdrives Accelerator, Votorantim Cimentos, Makro Atacadista e @grupoboticario. .'",15,2,0,,linkedin,pt,"'Lançamento do Playbook Inovação Aberta Softex por Rayanny Nunes. Dia 30/10 às 9h no Youtube do Conecta Startup Brasil. https://lnkd.in/dvBxQCi.Conteúdo exclusivo e gratuito com doze modelos de conexão entre corporações e startups, cases e aprendizados das empresas FCA Fiat Chrysler Automobiles, Ambev, Overdrives Accelerator, Votorantim Cimentos, Makro Atacadista e @grupoboticario. .'",,,
30,softexnacional,,2020-12-05,'Startups do nosso portfólio em destaque no  100 Open Startups. .https://lnkd.in/d-r55hi .#100OpenStartups #Inovação',16,0,0,"#100OpenStartups, #Inovação'",linkedin,pt,'Startups do nosso portfólio em destaque no  100 Open Startups. .https://lnkd.in/d-r55hi .#100OpenStartups #Inovação',,,
35,softexnacional,,2020-12-05,'Daqui a pouco iniciamos o Global Conncetion Canadá..Ao Vivo no YouTube da Softex: https://lnkd.in/deWEvGt.https://lnkd.in/dfqy3vy Ana B Pires',16,1,0,,linkedin,pt,'Daqui a pouco iniciamos o Global Conncetion Canadá..Ao Vivo no YouTube da Softex: https://lnkd.in/deWEvGt.https://lnkd.in/dfqy3vy Ana B Pires',,,
61,softexnacional,,2020-12-05,"'O #MarketGuide África do Sul, produzido pela Softex, faz parte de uma série pocket de estudos, que tem o objetivo de guiar e demonstrar possibilidades para que as empresas que de tecnologia possam ter um panorama de diversos tipos de mercados e possibilidades de investimentos internacionais. .Acesse! É gratuito e com conteúdo exclusivo https://lnkd.in/dJ8_zvZ.Nosso material é uma ferramenta para conhecimento de mercados específicos de diversos países, focando na área de serviços, tecnologia, softwares e investimentos disponibilizados no país em questão. ..https://lnkd.in/dJ8_zvZ.#MarketGuide #ÁfricaDoSul Ana B Pires Manoela Padoan Santiago Fróes Guilherme Skaf Amorim Ariett Gouveia Maysa Crowder Juliana Molezini'",19,2,0,"#MarketGuide, #MarketGuide, #ÁfricaDoSul",linkedin,pt,"'O #MarketGuide África do Sul, produzido pela Softex, faz parte de uma série pocket de estudos, que tem o objetivo de guiar e demonstrar possibilidades para que as empresas que de tecnologia possam ter um panorama de diversos tipos de mercados e possibilidades de investimentos internacionais. .Acesse! É gratuito e com conteúdo exclusivo https://lnkd.in/dJ8_zvZ.Nosso material é uma ferramenta para conhecimento de mercados específicos de diversos países, focando na área de serviços, tecnologia, softwares e investimentos disponibilizados no país em questão. ..https://lnkd.in/dJ8_zvZ.#MarketGuide #ÁfricaDoSul Ana B Pires Manoela Padoan Santiago Fróes Guilherme Skaf Amorim Ariett Gouveia Maysa Crowder Juliana Molezini'",,,
62,softexnacional,,2020-12-05,"'Amanhã (09/12) acontecerá nosso último episódio da série de palestras Global Connection. Ao Vivo no Youtube da Softex. https://lnkd.in/dV_6pxG.Participem e comemorem com a gente o fechamento de mais um ciclo..Nesse dia de fechamento, vamos conversar com empreendedores brasileiros que tiveram experiências de sucesso no Canadá e na Estônia e conhecer um pouco mais do ecossistema de negócios desses dois países..#Canadá #Estônia #Brasil #Tecnologia #Inovação #Intercionalização .Ana B Pires'",19,0,0,"#Canadá, #Estônia, #Brasil, #Tecnologia, #Inovação, #Intercionalização",linkedin,pt,"'Amanhã (09/12) acontecerá nosso último episódio da série de palestras Global Connection. Ao Vivo no Youtube da Softex. https://lnkd.in/dV_6pxG.Participem e comemorem com a gente o fechamento de mais um ciclo..Nesse dia de fechamento, vamos conversar com empreendedores brasileiros que tiveram experiências de sucesso no Canadá e na Estônia e conhecer um pouco mais do ecossistema de negócios desses dois países..#Canadá #Estônia #Brasil #Tecnologia #Inovação #Intercionalização .Ana B Pires'",,,
