id,company,post_title,post_date,post_text,post_text_pt,post_likes,post_comments,post_hashtags,assunto,modelo,tipo
25,softexnacional,,2021-01-04,"'Um ano atípico. É assim que definimos 2020.De repente, apertos de mãos e abraços foram temporariamente suspensos.Aprendemos uma nova forma de nos relacionar e de trabalhar.Aprendemos que mesmo distantes, estamos ainda mais conectados.Toda essa conexão nos fez crescer.O futuro, agora faz parte do nosso presente.Vamos continuar incentivando o fomento da transformação digital no país com respeito, ética e colaboração de todos.Vamos contribuir com o crescimento do brasil, porque é inovando que salvamos vidas.Vamos seguir juntos com o nosso trabalho, porque assim deixaremos um legado para as futuras gerações.É o que a equipe Softex deseja a todos os nossos parceiros: um ano próspero, inovador e cheio de conquistas.E que comece um novo ciclo. Feliz 2021!🎆💛'","'Um ano atípico. É assim que definimos 2020.De repente, apertos de mãos e abraços foram temporariamente suspensos.Aprendemos uma nova forma de nos relacionar e de trabalhar.Aprendemos que mesmo distantes, estamos ainda mais conectados.Toda essa conexão nos fez crescer.O futuro, agora faz parte do nosso presente.Vamos continuar incentivando o fomento da transformação digital no país com respeito, ética e colaboração de todos.Vamos contribuir com o crescimento do brasil, porque é inovando que salvamos vidas.Vamos seguir juntos com o nosso trabalho, porque assim deixaremos um legado para as futuras gerações.É o que a equipe Softex deseja a todos os nossos parceiros: um ano próspero, inovador e cheio de conquistas.E que comece um novo ciclo. Feliz 2021!🎆💛'",28,1,,Variados,,
26,softexnacional,,2021-01-04,'Vamos seguir juntos em 2021!.https://lnkd.in/dq8vvNC','Vamos seguir juntos em 2021!.https://lnkd.in/dq8vvNC',18,0,,Variados,,
27,softexnacional,,2021-01-04,'#EstamosContratando https://lnkd.in/d5uzCgQ.Venha atuar nos Projetos de Inovação em Brasília/DF..Vaga: CONSULTOR - COORDENADOR DE PROJETO.Inscreva-se ou indique: https://lnkd.in/d5uzCgQ.#vagasbrasilia #vagasbsb #inovação #softexnacional','#EstamosContratando https://lnkd.in/d5uzCgQ.Venha atuar nos Projetos de Inovação em Brasília/DF..Vaga: CONSULTOR - COORDENADOR DE PROJETO.Inscreva-se ou indique: https://lnkd.in/d5uzCgQ.#vagasbrasilia #vagasbsb #inovação #softexnacional',21,0,"#EstamosContratando, #vagasbrasilia, #vagasbsb, #inovação, #softexnacional'",Variados,,
28,softexnacional,,2021-01-04,'#SoftexNaMídia Fundo de Investimentos Softex na EXAME .https://lnkd.in/d5vhVtZ.Ruben Delgado Karen Kornilovicz Fabrício Lourenço . #FIP #investimentos #Startups','#SoftexNaMídia Fundo de Investimentos Softex na EXAME .https://lnkd.in/d5vhVtZ.Ruben Delgado Karen Kornilovicz Fabrício Lourenço . #FIP #investimentos #Startups',57,2,"#SoftexNaMídia, #FIP, #investimentos, #Startups'",Variados,,
33,softexnacional,,2021-01-04,'Fechando o ano com uma entrega especial para a cidade Teresina/PI..https://lnkd.in/dMAyhNw .Rayanny Nunes Diones Lima','Fechando o ano com uma entrega especial para a cidade Teresina/PI..https://lnkd.in/dMAyhNw .Rayanny Nunes Diones Lima',26,0,,IOT,,
46,softexnacional,,2021-01-04,"'🎆Estamos finalizando um ano bem atípico, em que tivemos que adaptar muitas coisas na forma que trabalhamos e nos comunicamos, mas por isso crescemos, aprendemos e evoluímos bastante!.🤝Gostaríamos de agradecer a todos que fizeram parte disso e contribuíram para um ano repleto de conquitas e realizações mesmo com esse turbilhão de acontecimentos e desafios!.#retrospectiva2020 #softex'","'🎆Estamos finalizando um ano bem atípico, em que tivemos que adaptar muitas coisas na forma que trabalhamos e nos comunicamos, mas por isso crescemos, aprendemos e evoluímos bastante!.🤝Gostaríamos de agradecer a todos que fizeram parte disso e contribuíram para um ano repleto de conquitas e realizações mesmo com esse turbilhão de acontecimentos e desafios!.#retrospectiva2020 #softex'",16,2,"#retrospectiva2020, #softex'",Variados,,
49,softexnacional,,2021-01-04,'🚀❗Essas são algumas das Startups responsáveis pelos projetos de pesquisa e desenvolvimento (P&D) selecionadas para trabalhar em parceria com as 13 aceleradoras e 25 ICTs integrantes de acordo com o Programa IA2 MCTI!.Saiba mais: https://lnkd.in/egmDrHU.#ia #inteligenciaartificial #startup #ai #openinnovation #mcti #softex #iamcti #tecnologia #inovacao.Simão Pedro Oliveira Pedro Teodoro Rayanny Nunes','🚀❗Essas são algumas das Startups responsáveis pelos projetos de pesquisa e desenvolvimento (P&D) selecionadas para trabalhar em parceria com as 13 aceleradoras e 25 ICTs integrantes de acordo com o Programa IA2 MCTI!.Saiba mais: https://lnkd.in/egmDrHU.#ia #inteligenciaartificial #startup #ai #openinnovation #mcti #softex #iamcti #tecnologia #inovacao.Simão Pedro Oliveira Pedro Teodoro Rayanny Nunes',37,2,"#ia, #inteligenciaartificial, #startup, #ai, #openinnovation, #mcti, #softex, #iamcti, #tecnologia, #inovacao.Simão",Variados,,
50,softexnacional,,2021-01-04,"'💡🖥️🚀Pensada justamete para acesso rápido, prático e digital a informações voltadas a tecnologia, inovação, universo de startups, eventos e outros temas desenvolvidos e apoiados pela Softex, a nossa Agência de Notícias é disponibilizada através do nosso site. Você tem que conferir quanta coisa interessante tem por lá!.🌐Acesse o link e confira: https://lnkd.in/evsMmvt#Info #AgenciaDeNotícias #SoftexKaren Kornilovicz Fabrício Lourenço Juliana Molezini'","'💡🖥️🚀Pensada justamete para acesso rápido, prático e digital a informações voltadas a tecnologia, inovação, universo de startups, eventos e outros temas desenvolvidos e apoiados pela Softex, a nossa Agência de Notícias é disponibilizada através do nosso site. Você tem que conferir quanta coisa interessante tem por lá!.🌐Acesse o link e confira: https://lnkd.in/evsMmvt#Info #AgenciaDeNotícias #SoftexKaren Kornilovicz Fabrício Lourenço Juliana Molezini'",11,0,"#Info, #AgenciaDeNotícias, #SoftexKaren",Variados,,
51,softexnacional,,2021-01-04,"'🌐 O Conecta Startup Brasil está de casa nova!❗️Nosso novo site já está no ar! E você já pode conferir todas as nossas novidades! Tem muito conteúdo engrandecedor esperando por você!! Abordando diversos temas do Conecta, como:📖Três páginas que explicam o programa, nossas histórias e desafios;🗂Uma página exclusiva e organizada com os nossos editais;🏢Acesso a página com todas as startups que estão conosco nessa jornada;📢Nossos embaixadores, que representam o Conecta em sua comunidade empreendedora;📚Acesso aos conteúdos e plataforma EAD do Saber Conecta;☎️📧Nossos contatos. E muito mais! Tudo isso com uma navegabilidade prática, acessível e responsiva. Com um layout moderno e a cara do Conecta! Você não pode deixar de conferir e essa novidade! Acesse o link: https://lnkd.in/g35sRk4#inovação #empreendedorismo #startup #inovaçãoaberta #conecta #tech #businessMariana Matos Simão Pedro Oliveira Rafael Fernandes'","'🌐 O Conecta Startup Brasil está de casa nova!❗️Nosso novo site já está no ar! E você já pode conferir todas as nossas novidades! Tem muito conteúdo engrandecedor esperando por você!! Abordando diversos temas do Conecta, como:📖Três páginas que explicam o programa, nossas histórias e desafios;🗂Uma página exclusiva e organizada com os nossos editais;🏢Acesso a página com todas as startups que estão conosco nessa jornada;📢Nossos embaixadores, que representam o Conecta em sua comunidade empreendedora;📚Acesso aos conteúdos e plataforma EAD do Saber Conecta;☎️📧Nossos contatos. E muito mais! Tudo isso com uma navegabilidade prática, acessível e responsiva. Com um layout moderno e a cara do Conecta! Você não pode deixar de conferir e essa novidade! Acesse o link: https://lnkd.in/g35sRk4#inovação #empreendedorismo #startup #inovaçãoaberta #conecta #tech #businessMariana Matos Simão Pedro Oliveira Rafael Fernandes'",16,0,"#inovação, #empreendedorismo, #startup, #inovaçãoaberta, #conecta, #tech, #businessMariana",Variados,,
56,softexnacional,,2021-01-04,'#SoftexNaMídia Fundo de Investimentos Softex 4RI no Valor Econômico.Karen Kornilovicz Fabrício Lourenço','#SoftexNaMídia Fundo de Investimentos Softex 4RI no Valor Econômico.Karen Kornilovicz Fabrício Lourenço',35,1,#SoftexNaMídia,Variados,,
57,softexnacional,,2021-01-04,"'Conheça o Fundo de Investimentos Softex 4RI. https://fip4ri.softex.br/.Uma parceria Softex, Bertha Capital e M8Partners..O Fundo Softex 4RI será dedicado ao desenvolvimento de iniciativas disruptivas, de base tecnológica, que busquem alavancar soluções com tecnologias voltadas à Quarta Revolução Industrial. https://fip4ri.softex.br/.#Startups #FIP #Investimentos'","'Conheça o Fundo de Investimentos Softex 4RI. https://fip4ri.softex.br/.Uma parceria Softex, Bertha Capital e M8Partners..O Fundo Softex 4RI será dedicado ao desenvolvimento de iniciativas disruptivas, de base tecnológica, que busquem alavancar soluções com tecnologias voltadas à Quarta Revolução Industrial. https://fip4ri.softex.br/.#Startups #FIP #Investimentos'",18,0,"#Startups, #FIP, #Investimentos'",Variados,,
59,softexnacional,,2021-01-04,"'🎉Nosso encontro de final de ano..🤝📈 Celebramos e agradecemos um ano que, mesmo agitado e com muitos desafios pudemos contar uns com os outros, aprender e evoluir bastante juntos! Esperamos ano que vem também tenhamos muitos motivos para comemorar, podendo dar aquele abraço apertado nos nossos queridos colegas, companheiros de jornada, trabalhos e metas dessa grande e calorosa equipe!❤'","'🎉Nosso encontro de final de ano..🤝📈 Celebramos e agradecemos um ano que, mesmo agitado e com muitos desafios pudemos contar uns com os outros, aprender e evoluir bastante juntos! Esperamos ano que vem também tenhamos muitos motivos para comemorar, podendo dar aquele abraço apertado nos nossos queridos colegas, companheiros de jornada, trabalhos e metas dessa grande e calorosa equipe!❤'",47,0,,IOT,,
0,bairesdev,,2021-02-02,"""Diversity has always been a core element of the BairesDev culture. Since the very beginning, we've focused thoroughly on hiring the Top 1% of IT Talent, no matter who they are or where they come from. Today, we can say that our approach to diversity has been key in driving BairesDev's innovation, creativity, and growth. Read the full article to learn how: https://lnkd.in/dPawvtU#Diversity #Talent""","&quot;A diversidade sempre foi um elemento central da cultura BairesDev. Desde o início, nos concentramos totalmente em contratar 1% dos melhores talentos de TI, independentemente de quem sejam ou de onde venham. Hoje, podemos dizer isso nossa abordagem à diversidade tem sido fundamental para impulsionar a inovação, a criatividade e o crescimento da BairesDev. Leia o artigo completo para saber como: https://lnkd.in/dPawvtU#Diversity #Talent &quot;",74,3,"#Diversity, #Talent""",Variados,,
36,bairesdev,,2021-02-02,"""The latest developments in tech and the new approach to work have made agility a priority for businesses. According to Nacho De Marco, BairesDev's CEO, the best way to achieve that is by embracing Digital Acceleration—and 2021 is the perfect year to do so. Find out how your company can become a tech company in his latest article: https://lnkd.in/dvDGHNc#DigitalAcceleration #TechCompany""","&quot;Os últimos desenvolvimentos em tecnologia e a nova abordagem de trabalho tornaram a agilidade uma prioridade para as empresas. De acordo com Nacho De Marco, CEO da BairesDev, a melhor maneira de conseguir isso é adotando a Aceleração Digital - e 2021 é o ano perfeito para isso . Descubra como sua empresa pode se tornar uma empresa de tecnologia em seu artigo mais recente: https://lnkd.in/dvDGHNc#DigitalAcceleration #TechCompany &quot;",36,0,"#DigitalAcceleration, #TechCompany""",Variados,,
38,bairesdev,,2021-02-02,"""Welcome to our newest team members!Carim Fadil - Yamil Bracho - Rafael Simples - Anyelo Almánzar Mercedes - Juan Nicolás Arellana D'Aleman#NewTeam""",&quot,115,4,"#NewTeam""",Augmented Coding,,
40,bairesdev,,2021-02-02,"We are looking for Salesforce Developers to join our team!• 5+ years of experience as Salesforce Developer.• Advanced knowledge of APEX.• Advanced English level.If you are interested, click here and apply: https://lnkd.in/dXM8Nax#JobSearch #Salesforce'","Estamos à procura de Salesforce Developers para se juntarem à nossa equipe! • Mais de 5 anos de experiência como Salesforce Developer. • Conhecimento avançado de APEX. • Nível avançado de inglês. Se você estiver interessado, clique aqui e inscreva-se: https://lnkd.in/ dXM8Nax # JobSearch #Salesforce &#39;",33,0,"#JobSearch, #Salesforce'",Variados,,
41,bairesdev,,2021-02-02,"One of the perks of being a remote-first company is that we can always support the work-life balance of all the talented people at BairesDev. A few days ago, Edward ""E.B."" Batten, BairesDev\'s EVP of Growth, joined Quartz at Work workshop to talk about this and other BairesDev strategies to keep morale up.Check it out here: https://lnkd.in/dR_M_Rt#RemoteWork #Workshop'","Uma das vantagens de ser uma empresa que prioriza a distância é que sempre podemos apoiar o equilíbrio entre vida profissional e pessoal de todas as pessoas talentosas da BairesDev. Há alguns dias, Edward &quot;EB&quot; Batten, EVP de crescimento da BairesDev, se juntou ao workshop Quartz at Work para falar sobre esta e outras estratégias da BairesDev para manter o moral alto. Confira aqui: https://lnkd.in/ dR_M_Rt # RemoteWork #Workshop &#39;",71,0,"#RemoteWork, #Workshop'",Variados,,
